Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,Class
0.9754522,0.75192815,0.8924988,0.3845371,0.5139121,0.70597,0.58750147,0.105720736,0.4667357,0.5533933,0.7471173,0.92887545,0.24491994,0.8853017,0.08128468,0.5784521,0.21374758,0.62039787,0.10140833,0.119814426,A
0.21740007,0.84322566,-0.120028004,-0.024232252,0.08659013,0.7804944,0.093527496,0.15013172,0.6380097,0.5044614,0.16493092,0.3837869,0.41644785,0.86198115,0.07199062,0.5346748,0.13920024,0.6273744,0.18416424,0.5400816,A
-0.026539758,0.4415062,0.9816658,-0.02069792,0.27569276,0.39327893,0.12014278,-0.18883301,0.54027665,0.55893534,0.27491167,0.3522665,0.43786862,0.75650615,0.20960917,0.5676848,0.107313894,0.50047827,-0.01937632,0.24397077,A
0.77238435,0.641972,1.0057821,0.8604237,1.1056504,0.3942588,0.048859853,0.8247493,1.0009489,0.45823833,0.21323453,0.24134132,0.6319355,0.8370094,0.117986396,0.63691026,0.046628583,0.2431528,-0.061323974,0.5306736,A
1.1000636,0.44596067,0.2759099,1.0241166,1.0081714,0.057684343,0.10337132,0.8099138,1.041523,0.19834992,0.09413243,0.66277146,0.70230234,0.94868857,0.12310113,0.6254975,0.083617084,0.5113002,0.046996765,0.5477907,A
1.3364673,0.44596067,0.33740386,1.1461933,0.6355067,0.057684343,0.13308607,0.8358591,0.73753524,0.19834992,0.059829917,0.6459428,0.80350894,0.94868857,0.15364571,0.63264626,0.14023356,0.5113002,0.052632224,0.5720075,A
1.3364673,0.44596067,0.16889118,1.1461933,0.6355067,0.057684343,0.13918915,0.8358591,0.73753524,0.19834992,0.2696529,0.6459428,0.80350894,0.94868857,0.08483033,0.63264626,0.14023356,0.5113002,-0.13721374,0.5720075,A
1.3364673,0.44596067,0.6839509,1.7450258,0.6355067,0.057684343,0.39214066,1.6754227,0.73753524,0.19834992,0.44484675,1.3974754,0.80350894,0.94868857,0.068333425,1.0098996,0.14023356,0.5113002,-0.008282698,0.63494885,A
1.3364673,0.44596067,1.0110586,1.7450258,0.6355067,0.057684343,0.6085079,1.6754227,0.73753524,0.19834992,0.52969134,1.3974754,0.80350894,0.94868857,0.09737113,1.0098996,0.14023356,0.5113002,0.043129034,0.63494885,A
1.3364673,0.44596067,1.0732406,1.7450258,0.6355067,0.057684343,0.755443,1.6754227,0.73753524,0.19834992,0.5448641,1.3974754,0.80350894,0.94868857,0.07886432,1.0098996,0.14023356,0.5113002,-0.09002466,0.63494885,A
0.57243025,-0.10603432,0.9178701,1.7450258,0.6155483,-0.03970875,0.54748154,1.6754227,0.53193176,-0.20992808,0.23813814,1.3974754,0.5985544,0.9610536,0.17356694,1.0098996,0.34463516,0.37852794,-0.031164119,0.63494885,A
0.53232086,0.06133484,0.34098718,1.7450258,0.43531677,0.23598619,0.11036219,1.6754227,0.5407082,0.35667464,0.351174,1.3974754,0.47859123,0.84326464,0.09016317,1.0098996,0.19367714,0.40151155,-0.16687831,0.63494885,A
1.1607311,0.045101725,0.16714233,1.3888421,0.6371701,0.1450993,0.22601213,1.3647013,1.1958256,0.4596155,0.17011721,1.4671061,0.48729566,0.7940874,0.17187917,0.680106,0.2191313,0.43782198,0.057380613,0.3923896,A
0.6537839,0.38171178,0.25756374,1.3888421,0.45831984,0.38079125,0.26068082,1.3647013,0.72351515,0.5255921,0.31639907,1.4671061,0.5023171,0.794913,0.20566322,0.680106,0.1600563,0.46162736,0.06268084,0.3923896,A
0.6910649,0.45048663,0.36358985,1.3888421,0.3678281,0.303343,0.1623251,1.3647013,0.5710844,0.41772527,0.3463698,1.4671061,0.7369622,0.76428187,0.19209602,0.680106,0.042786688,0.3853477,-0.048370432,0.3923896,A
0.40359354,0.1810718,0.08605859,1.3888421,0.15402223,-0.022395566,0.13866355,1.3647013,0.47957256,0.38659248,0.37583467,1.4671061,0.36215732,0.7134069,0.13234736,0.680106,-0.26142964,0.47703415,-0.009398707,0.3923896,A
-0.12080697,0.17214301,-0.1824759,1.3888421,0.13306431,0.055041227,0.05790859,1.3647013,0.3280938,0.25962436,0.5042891,1.4671061,0.35872978,0.6141198,0.12992218,0.680106,-0.09825011,0.58540577,0.1049763,0.3923896,A
0.5441831,0.29738155,-0.038255442,1.3888421,0.44892564,0.02255029,-0.12580884,1.3647013,0.62613964,0.29822844,0.30658293,1.4671061,0.6537025,0.74541116,0.000229891,0.680106,0.10995198,0.46011588,-0.15031993,0.3923896,A
0.8164468,0.3391904,0.22692767,1.3888421,0.72906595,0.109739706,-0.086684264,1.3647013,0.96624035,0.2839102,0.22618529,1.4671061,0.61700785,0.7789251,0.19722895,0.680106,0.06861528,0.40379092,-0.043235082,0.3923896,A
0.59076566,0.30590037,0.34953573,1.3888421,0.3331962,0.10410138,-0.08956957,1.3647013,0.7789551,0.26893675,0.041583788,1.4671061,0.34011087,0.84429616,0.016398242,0.680106,0.17141908,0.22283782,0.16881442,0.3923896,A
-0.03173356,0.16228761,-0.2862839,1.1317068,0.120109744,0.02287198,-0.11913434,0.77163094,0.36010122,0.46839073,0.28235745,0.64611435,0.33058015,0.77473843,0.016404733,0.6127002,0.07261987,0.5261429,0.010454333,0.3440509,A
0.28421256,0.22784266,-0.4597598,0.8159533,0.15864974,0.14864293,-0.10391187,0.54246926,0.29238063,0.6229726,0.23855767,0.65630555,0.32588083,0.76356363,0.13962589,0.69067043,-0.02105898,0.50216365,0.13590421,0.36025757,A
0.7644082,0.46566018,0.070224695,0.58889407,0.7676118,0.28139684,-0.08395611,0.051709585,0.82998127,0.46767125,0.21845184,0.46476445,0.3146629,0.8889218,0.0886405,0.84109956,0.008257962,0.29448825,0.061158538,0.40108573,A
0.8909712,0.5851004,0.3734089,0.89084166,0.9277098,0.42784747,-0.020963816,0.6961613,0.948468,0.13920741,0.62870204,0.61845624,0.5004702,0.9431001,0.098979756,0.54794097,0.1767194,0.26459593,0.0851638,0.45385218,A
0.87009364,0.5851004,0.54309386,0.44407418,0.8305991,0.42784747,0.27501747,0.61984724,0.8138337,0.13920741,0.62082225,0.46390602,0.45924893,0.9431001,0.15307571,0.57319355,0.277066,0.26459593,0.016101466,0.4702919,A
0.8893189,0.5851004,1.2086334,0.50864094,0.7283727,0.42784747,0.6404885,0.76051843,0.58067006,0.13920741,0.618462,0.4376239,0.4824307,0.9431001,0.29229966,0.6775056,0.36078846,0.26459593,0.063077725,0.60873055,A
0.25895327,0.5851004,1.074174,0.50864094,0.49503762,0.42784747,0.5203134,0.76051843,0.5803258,0.13920741,0.44105348,0.4376239,0.62066025,0.9431001,0.36042634,0.6775056,0.10778454,0.26459593,0.08274549,0.60873055,A
0.36433837,0.5759707,0.2684519,0.50864094,0.56147105,0.27143297,-0.036894865,0.76051843,0.74890363,0.1262428,0.23112357,0.4376239,0.5238877,0.8521562,0.22057135,0.6775056,0.16568904,0.096122615,0.065691,0.60873055,A
0.57057136,0.80034244,1.0543153,1.2465358,0.68204874,0.94371414,0.47397467,1.5713325,0.41906354,0.511944,0.6951875,1.6384463,0.65516937,0.14772826,0.23595087,1.3109813,0.336961,0.08120336,-0.29290384,0.62820184,A
0.57057136,0.80034244,0.7714343,1.2235135,0.68204874,0.94371414,0.2222944,1.6818874,0.41906354,0.511944,0.6823878,1.5423242,0.65516937,0.14772826,0.18946011,1.3939538,0.336961,0.08120336,-0.22007373,0.69891036,A
0.57057136,0.80034244,0.4328967,1.8766593,0.68204874,0.94371414,0.12990926,1.5838885,0.41906354,0.511944,0.43655476,1.7594326,0.65516937,0.14772826,0.122847274,1.3094269,0.336961,0.08120336,-0.27004868,0.67359954,A
0.57057136,0.80034244,0.6394966,1.8155689,0.68204874,0.94371414,0.6112897,1.3700508,0.41906354,0.511944,0.5578863,1.8335428,0.65516937,0.14772826,0.2683354,1.3486167,0.336961,0.08120336,-0.070754886,0.6650716,A
0.57057136,0.80034244,0.80589414,1.6988896,0.68204874,0.94371414,0.8903339,1.3909669,0.41906354,0.511944,0.7283673,1.5742548,0.65516937,0.14772826,0.42565817,1.2722689,0.336961,0.08120336,-0.056373417,0.59674084,A
0.57057136,0.80034244,0.53466004,1.6988896,0.68204874,0.94371414,0.46497375,1.3909669,0.41906354,0.511944,0.5990036,1.5742548,0.65516937,0.14772826,0.45228273,1.2722689,0.336961,0.08120336,-0.13877529,0.59674084,A
0.57057136,0.5633214,1.0182062,1.6988896,0.68204874,0.51031363,0.9012231,1.3909669,0.41906354,0.6317217,0.9619742,1.5742548,0.65516937,0.50278914,0.54755676,1.2722689,0.336961,0.26926744,-0.09722044,0.59674084,A
0.57057136,0.5918114,0.85377216,1.6728953,0.68204874,0.54678214,0.7222054,1.3862239,0.41906354,0.6202694,0.9242303,1.6491402,0.65516937,0.4706622,0.49596706,1.2811047,0.336961,0.2596308,-0.30474305,0.6456383,A
0.57057136,0.68607944,0.65129304,1.3540196,0.68204874,0.58285373,0.34447926,1.446456,0.41906354,0.3921451,0.42477363,1.7836442,0.65516937,0.43808135,0.18745519,1.3408738,0.336961,-0.09440779,-0.20089269,0.80479103,A
0.57057136,0.68607944,0.49074733,1.0655402,0.68204874,0.58285373,0.47364104,0.99019617,0.41906354,0.3921451,0.35795233,1.3044386,0.65516937,0.43808135,0.19515508,1.4048733,0.336961,-0.09440779,-0.087103255,0.87741995,A
0.57057136,0.68607944,0.77723783,1.3379921,0.68204874,0.58285373,0.0988589,1.439818,0.41906354,0.3921451,0.5218901,1.6160233,0.65516937,0.43808135,0.38333958,1.1148689,0.336961,-0.09440779,-0.00505724,0.44680598,A
0.57057136,0.68607944,0.792378,1.3613365,0.68204874,0.58285373,0.05243648,1.4926106,0.41906354,0.3921451,0.33836374,1.6055994,0.65516937,0.43808135,0.36988664,1.1287959,0.336961,-0.09440779,-0.00262716,0.45501313,A
0.57057136,0.68607944,0.792378,1.3613365,0.68204874,0.58285373,0.05243648,1.4926106,0.41906354,0.3921451,0.33836374,1.6055994,0.65516937,0.43808135,0.36988664,1.1287959,0.336961,-0.09440779,-0.00262716,0.45501313,A
1.8048434,0.68607944,0.792378,1.0224651,1.3576244,0.58285373,0.05243648,1.5112096,1.1904064,0.3921451,0.33836374,1.4553652,1.0028062,0.43808135,0.36988664,1.047666,0.78145987,-0.09440779,-0.00262716,0.70564777,A
1.7421397,0.68607944,0.8698589,1.575092,1.3019434,0.58285373,0.44364387,1.8144794,1.4735343,0.3921451,0.61332417,1.4673258,1.042301,0.43808135,0.08261376,1.1160985,0.78237724,-0.09440779,-0.033470944,0.78007466,A
1.6461993,0.19481918,0.81772065,1.575092,1.4183743,0.3500639,0.18306737,1.8144794,1.5812464,0.64813274,0.35421053,1.4673258,1.1164585,0.73035234,0.25700012,1.1160985,0.7990986,0.21895666,0.000874854,0.78007466,A
1.2070799,0.2400971,0.5172939,1.4503789,1.3733642,0.30106905,0.037412047,1.3192675,1.3083361,0.5256539,0.3774053,1.425375,1.1531347,0.7591648,0.29298785,1.1350527,0.6211658,0.1973878,-0.091836944,0.6111479,A
0.91333395,0.2400971,0.76940775,1.2553169,1.4230989,0.30106905,0.30444655,1.1955452,1.2754583,0.5256539,0.5456858,1.1845045,1.0945425,0.7591648,0.2807789,0.9846108,0.5603198,0.1973878,-0.12737809,0.58308434,A
0.91333395,0.2400971,0.93750423,1.2699087,1.4230989,0.30106905,0.58825415,1.111386,1.2754583,0.5256539,0.71386355,1.1417336,1.0945425,0.7591648,0.29998857,0.9621948,0.5603198,0.1973878,-0.13643266,0.617079,A
0.91333395,0.2400971,0.648758,1.9890261,1.4230989,0.30106905,0.39770404,1.767319,1.2754583,0.5256539,0.69282186,1.7832066,1.0945425,0.7591648,0.097002596,1.2540551,0.5603198,0.1973878,-0.2633594,0.8037857,A
0.91333395,0.2400971,0.7597588,1.7013994,1.4230989,0.30106905,0.4733989,1.5580344,1.2754583,0.5256539,0.14193155,1.8115032,1.0945425,0.7591648,0.53806806,1.2792937,0.5603198,0.1973878,0.3247098,1.0242863,A
0.91333395,0.2400971,0.5171474,1.432289,1.4230989,0.30106905,0.18248218,1.320588,1.2754583,0.5256539,0.11824035,1.7345891,1.0945425,0.7591648,0.31648132,1.2419404,0.5603198,0.1973878,-0.014596696,0.8882462,A
0.89607745,0.2400971,0.24728584,1.4571632,0.4908093,0.30106905,-0.4133752,1.2277012,0.67921555,0.5256539,0.26613665,1.7266682,0.78403324,0.7591648,0.10424856,1.1823496,0.5017109,0.1973878,-0.29219002,0.64290595,A
1.0072929,0.2400971,0.25784305,1.1997757,1.3862855,0.30106905,0.1682763,1.6878877,1.6288064,0.5256539,0.60366,1.6815516,1.0894017,0.7591648,0.13421078,1.2658232,0.63615793,0.1973878,-0.27829367,0.5544342,A
1.0072929,0.2400971,0.57085663,1.7313622,1.3862855,0.30106905,0.5333982,2.0906453,1.6288064,0.5256539,0.79292184,1.6593914,1.0894017,0.7591648,0.009219824,1.4015648,0.63615793,0.1973878,-0.35505038,0.8128193,A
1.0072929,0.2400971,0.29507914,1.8748072,1.3862855,0.30106905,0.08700143,1.8698388,1.6288064,0.5256539,0.34192166,1.5391624,1.0894017,0.7591648,0.09867252,1.4640942,0.63615793,0.1973878,-0.14893699,0.7213646,A
1.0072929,0.2400971,0.6238569,1.4969828,1.3862855,0.30106905,0.29845282,1.6541673,1.6288064,0.5256539,0.41850019,1.5876439,1.0894017,0.7591648,0.27875784,1.3712941,0.63615793,0.1973878,-0.19054814,0.92213255,A
1.0072929,0.2400971,0.75652915,1.9658211,1.3862855,0.30106905,0.500503,1.4231796,1.6288064,0.5256539,0.5542262,1.7589827,1.0894017,0.7591648,0.36261457,1.4276528,0.63615793,0.1973878,-0.2104043,0.7150629,A
1.2162693,0.2400971,0.68745804,2.018732,0.8427426,0.30106905,0.4715218,1.4381233,0.815696,0.5256539,0.52444345,1.660601,0.8643554,0.7591648,0.22232461,1.3927563,0.7372819,0.1973878,-0.19401832,0.5970111,A
1.2566242,0.2400971,0.86546624,1.7626611,0.9691652,0.30106905,0.5462691,1.593084,1.0734357,0.5256539,0.49967423,1.6190003,0.8392888,0.7591648,0.09362054,1.1683208,0.7679981,0.1973878,-0.1978002,0.77473354,A
1.2971562,0.2400971,0.98856205,1.5647213,1.0640806,0.30106905,0.77859443,1.4656725,1.0354686,0.5256539,0.52027106,1.6822685,0.8086763,0.7591648,0.19312836,1.0478886,0.7837934,0.1973878,0.15300721,0.6782144,A
1.2971562,0.2400971,0.81282705,1.3613021,1.0640806,0.30106905,0.7200406,1.1826993,1.0354686,0.5256539,0.5138862,1.3942039,0.8086763,0.7591648,0.27417302,0.96557766,0.7837934,0.1973878,0.13144858,0.52072,A
1.2971562,0.2400971,1.0387728,1.3613021,1.0640806,0.30106905,0.4747596,1.1826993,1.0354686,0.5256539,0.44327298,1.3942039,0.8086763,0.7591648,0.28432584,0.96557766,0.7837934,0.1973878,-0.04017873,0.52072,A
1.2971562,0.2400971,0.8706081,1.7410917,1.0640806,0.30106905,0.28987986,1.4825236,1.0354686,0.5256539,0.5416128,1.8151019,0.8086763,0.7591648,0.26359868,1.191878,0.7837934,0.1973878,-0.20518273,0.6150329,A
1.0889087,0.2400971,0.69220686,1.1063956,0.8135761,0.30106905,0.46451944,1.0794629,0.7628486,0.5256539,0.5207792,1.3166779,0.84319913,0.7591648,0.12404976,0.7498912,0.23790714,0.1973878,-0.09992,0.39687234,A
1.3292019,0.2400971,0.47127756,1.4997498,1.0293397,0.30106905,0.20671953,1.1651192,1.7107328,0.5256539,0.1018584,1.5711019,1.1642975,0.7591648,0.17140263,1.3750603,0.43940222,0.1973878,-0.25157607,0.52583396,A
1.3292019,0.2400971,0.8120037,1.5225441,1.0293397,0.30106905,0.20166074,1.1579763,1.7107328,0.5256539,0.34369332,1.5711019,1.1642975,0.7591648,0.14069016,1.4048789,0.43940222,0.1973878,-0.17038299,0.50675106,A
1.3292019,0.2400971,0.83257604,1.5225441,1.0293397,0.30106905,0.39531758,1.1579763,1.7107328,0.5256539,0.38854966,1.5711019,1.1642975,0.7591648,0.21330893,1.4048789,0.43940222,0.1973878,-0.13628401,0.50675106,A
1.8950918,0.2400971,0.7519244,2.0325541,1.5374662,0.30106905,0.49994648,1.6276432,1.7713675,0.5256539,0.33289,1.6788901,1.2374291,0.7591648,0.1305994,1.3916496,0.5676734,0.1973878,-0.19479123,0.6661135,A
1.8193442,0.2400971,0.53887516,1.8467959,1.4235742,0.30106905,0.39342126,1.573892,1.7517313,0.5256539,0.25993368,1.691369,1.0246309,0.7591648,0.1891929,1.1988915,0.33783856,0.1973878,-0.12670235,0.63565695,A
0.9452181,0.2400971,0.24409135,1.4600756,0.63707936,0.30106905,0.057763055,1.1756926,0.80668986,0.5256539,0.19331186,1.4588478,0.55358243,0.7591648,0.14894706,1.088013,0.11861434,0.1973878,-0.10948091,0.6405295,A
1.363387,0.2400971,0.3889481,1.2633518,0.51379013,0.30106905,-0.09786987,1.1884242,1.0327339,0.5256539,0.016350947,1.342637,0.68544996,0.7591648,0.12721553,1.0345148,0.20224766,0.1973878,-0.18990359,0.6811956,A
1.363387,0.2400971,0.53890914,1.2633518,0.51379013,0.30106905,-0.0953611,1.1884242,1.0327339,0.5256539,0.00215201,1.342637,0.68544996,0.7591648,0.10084177,1.0345148,0.20224766,0.1973878,-0.15439577,0.6811956,A
1.363387,0.2400971,1.2310024,1.2633518,0.51379013,0.30106905,0.8091325,1.1884242,1.0327339,0.5256539,1.1331072,1.342637,0.68544996,0.7591648,0.79225564,1.0345148,0.20224766,0.1973878,0.4474108,0.6811956,A
1.363387,0.2400971,0.87084514,1.3886932,0.51379013,0.30106905,0.7321034,1.4811689,1.0327339,0.5256539,0.91439164,1.4783903,0.68544996,0.7591648,0.26747784,1.1711314,0.20224766,0.1973878,-0.12930368,0.62639177,A
1.363387,0.2400971,0.71399885,1.0100001,0.51379013,0.30106905,0.6496454,1.3239448,1.0327339,0.5256539,0.7479338,1.4385893,0.68544996,0.7591648,0.32564446,1.1553485,0.20224766,0.1973878,-0.005549766,0.61780137,A
1.363387,0.2400971,0.7399928,1.156484,0.51379013,0.30106905,0.32259142,1.3340822,1.0327339,0.5256539,0.578806,1.3541204,0.68544996,0.7591648,0.44899586,1.1908635,0.20224766,0.1973878,0.02193556,0.6667387,A
1.363387,0.2400971,0.5352492,1.156484,0.51379013,0.30106905,0.047223356,1.3340822,1.0327339,0.5256539,0.11657722,1.3541204,0.68544996,0.7591648,0.46926188,1.1908635,0.20224766,0.1973878,-0.004933616,0.6667387,A
1.363387,0.2400971,0.5352492,1.156484,0.51379013,0.30106905,0.047223356,1.3340822,1.0327339,0.5256539,0.11657722,1.3541204,0.68544996,0.7591648,0.46926188,1.1908635,0.20224766,0.1973878,-0.004933616,0.6667387,A
1.363387,0.2400971,0.5352492,1.156484,0.51379013,0.30106905,0.047223356,1.3340822,1.0327339,0.5256539,0.11657722,1.3541204,0.68544996,0.7591648,0.46926188,1.1908635,0.20224766,0.1973878,-0.004933616,0.6667387,A
1.363387,0.2400971,0.5352492,1.2010074,0.51379013,0.30106905,0.047223356,1.0806369,1.0327339,0.5256539,0.11657722,1.1416984,0.68544996,0.7591648,0.46926188,1.0917189,0.20224766,0.1973878,-0.004933616,0.84813505,A
1.363387,0.2400971,0.5352492,1.217474,0.51379013,0.30106905,0.047223356,1.0336949,1.0327339,0.5256539,0.11657722,1.1416867,0.68544996,0.7591648,0.46926188,1.0480458,0.20224766,0.1973878,-0.004933616,0.8706112,A
1.184067,0.2400971,0.5352492,1.217474,0.8235601,0.30106905,0.047223356,1.0336949,0.92869014,0.5256539,0.11657722,1.1416867,0.90528214,0.7591648,0.46926188,1.0480458,0.50072545,0.1973878,-0.004933616,0.8706112,A
1.184067,0.2400971,0.5352492,1.217474,0.8235601,0.30106905,0.047223356,1.0336949,0.92869014,0.5256539,0.11657722,1.1416867,0.90528214,0.7591648,0.46926188,1.0480458,0.50072545,0.1973878,-0.004933616,0.8706112,A
1.184067,0.2400971,0.5352492,1.217474,0.8235601,0.30106905,0.047223356,1.0336949,0.92869014,0.5256539,0.11657722,1.1416867,0.90528214,0.7591648,0.46926188,1.0480458,0.50072545,0.1973878,-0.004933616,0.8706112,A
1.184067,0.2400971,0.5352492,1.217474,0.8235601,0.30106905,0.047223356,1.0336949,0.92869014,0.5256539,0.11657722,1.1416867,0.90528214,0.7591648,0.46926188,1.0480458,0.50072545,0.1973878,-0.004933616,0.8706112,A
1.184067,0.2400971,0.5352492,1.217474,0.8235601,0.30106905,0.047223356,1.0336949,0.92869014,0.5256539,0.11657722,1.1416867,0.90528214,0.7591648,0.46926188,1.0480458,0.50072545,0.1973878,-0.004933616,0.8706112,A
1.184067,0.2400971,0.5352492,1.217474,0.8235601,0.30106905,0.047223356,1.0336949,0.92869014,0.5256539,0.11657722,1.1416867,0.90528214,0.7591648,0.46926188,1.0480458,0.50072545,0.1973878,-0.004933616,0.8706112,A
1.184067,0.2400971,0.5352492,1.217474,0.8235601,0.30106905,0.047223356,1.0336949,0.92869014,0.5256539,0.11657722,1.1416867,0.90528214,0.7591648,0.46926188,1.0480458,0.50072545,0.1973878,-0.004933616,0.8706112,A
1.184067,0.2400971,0.5352492,1.217474,0.8235601,0.30106905,0.047223356,1.0336949,0.92869014,0.5256539,0.11657722,1.1416867,0.90528214,0.7591648,0.46926188,1.0480458,0.50072545,0.1973878,-0.004933616,0.8706112,A
1.184067,0.2400971,0.5352492,1.217474,0.8235601,0.30106905,0.047223356,1.0336949,0.92869014,0.5256539,0.11657722,1.1416867,0.90528214,0.7591648,0.46926188,1.0480458,0.50072545,0.1973878,-0.004933616,0.8706112,A
1.184067,0.2400971,0.5352492,1.217474,0.8235601,0.30106905,0.047223356,1.0336949,0.92869014,0.5256539,0.11657722,1.1416867,0.90528214,0.7591648,0.46926188,1.0480458,0.50072545,0.1973878,-0.004933616,0.8706112,A
1.184067,0.2400971,1.1792258,1.217474,0.8235601,0.30106905,1.1433209,1.0336949,0.92869014,0.5256539,1.1423792,1.1416867,0.90528214,0.7591648,0.39789018,1.0480458,0.50072545,0.1973878,0.006873153,0.8706112,A
1.184067,0.2400971,1.2701966,1.217474,0.8235601,0.30106905,1.2054317,1.0336949,0.92869014,0.5256539,1.1416603,1.1416867,0.90528214,0.7591648,0.35629767,1.0480458,0.50072545,0.1973878,0.057629947,0.8706112,A
1.184067,0.2400971,1.2701966,1.217474,0.8235601,0.30106905,1.2054317,1.0336949,0.92869014,0.5256539,1.1416603,1.1416867,0.90528214,0.7591648,0.35629767,1.0480458,0.50072545,0.1973878,0.057629947,0.8706112,A
0.80430233,0.2400971,1.2701966,1.217474,0.6871366,0.30106905,1.2054317,1.0336949,0.69285387,0.5256539,1.1416603,1.1416867,0.64226913,0.7591648,0.35629767,1.0480458,0.20605111,0.1973878,0.057629947,0.8706112,A
0.6295666,0.2400971,0.9846105,1.7130902,0.6992902,0.30106905,0.35281816,1.790376,0.79564726,0.5256539,0.6593062,1.5791429,0.65716654,0.7591648,0.56526524,1.4811867,0.3644556,0.1973878,0.35310996,0.87533534,A
1.204911,0.2400971,0.88166314,1.6541697,0.8557953,0.30106905,0.37106764,1.7550551,1.0037217,0.5256539,0.62464577,1.5319922,0.7378876,0.7591648,0.6205485,1.4552429,0.4774481,0.1973878,0.3043396,0.85474515,A
1.2085505,0.2400971,0.29633656,1.6541697,0.7665776,0.30106905,-0.05672924,1.7550551,0.9186309,0.5256539,0.3618229,1.5319922,0.7461893,0.7591648,0.57995206,1.4552429,0.4687585,0.1973878,0.18905887,0.85474515,A
0.42435604,0.2400971,0.6104627,1.6541697,0.37947088,0.30106905,0.6380608,1.7550551,0.639254,0.5256539,0.6503912,1.5319922,0.6926135,0.7591648,0.63546246,1.4552429,0.23712818,0.1973878,0.21824814,0.85474515,A
